time,open,high,low,close,volume,tbbav
2026-01-24 01:15:00+00:00,89515.93,89588.72,89498.26,89574.23,32.04997,22.62752
2026-01-24 01:30:00+00:00,89574.22,89574.22,89469.11,89540.39,29.65752,11.62595
2026-01-24 01:45:00+00:00,89540.4,89550.25,89514.63,89550.24,26.68513,15.7475
2026-01-24 02:00:00+00:00,89550.24,89664.01,89550.24,89621.67,39.62519,21.18587
2026-01-24 02:15:00+00:00,89621.66,89675.0,89601.31,89617.41,25.14697,9.52098
2026-01-24 02:30:00+00:00,89617.41,89686.57,89607.18,89686.57,28.2289,14.68538
2026-01-24 02:45:00+00:00,89686.56,89722.57,89657.31,89702.85,49.98626,29.68034
2026-01-24 03:00:00+00:00,89702.85,89885.56,89670.88,89873.32,85.83388,58.97389
2026-01-24 03:15:00+00:00,89873.32,89957.39,89786.8,89936.25,122.40033,81.2485
2026-01-24 03:30:00+00:00,89936.26,89936.26,89791.44,89834.34,54.26966,14.97176
2026-01-24 03:45:00+00:00,89834.34,89836.32,89740.0,89770.02,105.8539,25.80264
2026-01-24 04:00:00+00:00,89770.03,89831.62,89763.42,89803.43,52.24819,19.99903
2026-01-24 04:15:00+00:00,89803.42,89813.3,89709.08,89723.13,40.37084,18.81533
2026-01-24 04:30:00+00:00,89723.14,89770.89,89723.13,89759.67,47.45477,24.25995
2026-01-24 04:45:00+00:00,89759.67,89853.38,89742.87,89829.35,27.91288,18.53967
2026-01-24 05:00:00+00:00,89829.36,89849.78,89790.0,89829.1,44.40787,22.79858
2026-01-24 05:15:00+00:00,89829.1,89848.64,89813.16,89816.12,15.93686,8.01388
2026-01-24 05:30:00+00:00,89816.12,89816.13,89754.08,89761.89,26.17402,6.69354
2026-01-24 05:45:00+00:00,89761.9,89782.55,89751.21,89775.2,25.50871,16.23722
2026-01-24 06:00:00+00:00,89775.2,89784.88,89723.57,89744.49,144.70345,28.55023
2026-01-24 06:15:00+00:00,89744.49,89744.49,89602.22,89649.99,157.46485,47.48612
2026-01-24 06:30:00+00:00,89649.99,89677.51,89642.7,89671.76,56.51842,32.53542
2026-01-24 06:45:00+00:00,89671.75,89673.91,89649.32,89649.32,61.55314,31.62017
2026-01-24 07:00:00+00:00,89649.33,89657.77,89630.0,89657.77,27.32463,13.31732
2026-01-24 07:15:00+00:00,89657.77,89657.77,89572.81,89604.88,114.51992,51.31833
2026-01-24 07:30:00+00:00,89604.89,89657.77,89600.0,89657.76,26.92023,15.87463
